QID	Question	DocumentID	DocumentName	RelevantPassages
589	How did Brooklyn merge with the City of New York?	397	Brooklyn.html	14
901	How did copper bring civilizations out of the Neolithic period?	77	Copper.html	22,23
3518	What judiciary system exists in Mexico?	421	Judiciary.html	7,8
1185	What are some contemporary uses for uranium?	745	Uranium.html	1,2,3
3368	What causes population growth to become negative?	369	Population_growth.html	2,3
2417	What defines the Northern Irish Troubles ?	67	Dublin.html	11,12
331	What was the legacy of the 1896 Olympic Games?	382	Summer_Olympic_Games.html	8
2304	How did slavery affect human rights?	233	Human_rights.html	6,7,8
593	How was the Battle of Long Island fought?	397	Brooklyn.html	3,4
2327	Why is Boston called the Athens of America?	169	Boston.html	35
3481	Why are humid continental climates less commonly found in the Southern Hemisphere?	123	Humid_continental_climate.html	0,1
2379	Is Hebrew The Only Language Spoken In Israel & If Othewise, Elaborate A Bit?	554	Hebrew_language.html	1
1163	What were the relations between Europe and the Middle East before the crusades?	489	Crusades.html	5
2716	How does Confucianism perceive ethics?	714	Confucianism.html	13,14
3183	How does Malaysia combine English common law and Sharia law?	183	Malaysia.html	17
1022	What do we mean when we refer to the "Romantic zeitgeist"?	134	Romanticism.html	2,3,4
2439	How is the government system built in Buenos Aires?	302	Buenos_Aires.html	1
2501	What is the geography of the state of Minnesota?	726	Minnesota.html	2,3
477	What are sustainable aspects of hydroelectricity?	817	Hydroelectricity.html	15
3953	How did fox become a dominant network?	213	Fox_Broadcasting_Company.html	18
2885	How does biodiversity relate to humankind?	444	Biodiversity.html	1
1335	How did initial proposals for the League of Nations arise?	245	League_of_Nations.html	5,6
915	What occurred in Bob Dylan's Christianity period?	494	Bob_Dylan.html	46,47,48
4110	Any Idea About The Geological Story Of The Rocky Mountains?	683	Rocky_Mountains.html	0
2465	What has been the progression of communication in Istanbul?	58	Istanbul.html	69,70
3303	What was the early history of Calvinism?	358	Calvinism.html	3,4
3842	How has Poland's location in Europe affected its culture?	192	Poles.html	7,8
1155	What are the principles of Amnesty International?	740	Amnesty_International.html	24,25
3990	What defines the periods known as the High Middle Ages?	566	Middle_Ages.html	2
2526	How are protected areas important to conservation efforts?	490	Protected_area.html	0
291	How did El Salvador achieve independence from Spain?	266	El_Salvador.html	13,14
1780	How did Marx view the idea of "human nature"?	678	Karl_Marx.html	56,57,58
403	What was the extent of the Balkan territories in the 4th century?	337	Greece.html	11
3630	Does an owner lose use of property registered?	262	National_Register_of_Historic_Places.html	15
1526	Why were African Americans considered second-class members of the US?	735	African_Americans.html	1
184	What was the Marine Corps original mission?	415	United_States_Marine_Corps.html	5
2218	What characterized the partisan era of Congress?	849	United_States_Congress.html	8,9
242	What services bases comprise the Romanian economy	616	Romania.html	2
3766	How did Wayne Gretzky's career progress?	293	National_Hockey_League.html	9
1388	How did the 8th century affect Romance Languages?	66	Romance_languages.html	7,8
816	Is it true that Gold also possesses some pretty cool & wierd chemical properties too?	286	Gold.html	1,2
3618	What has had a massive influence of Athenian music at the start of the 20th century?	318	Athens.html	41
1752	How do referendums operate within a representative democracy?	145	Referendum.html	2,3
338	What attributes characterized Maximilian I's rule?	332	House_of_Habsburg.html	9
699	Why did George W. Bush criticise Yale?	680	Yale_University.html	22
2663	What is Mumbai's significance to India?	187	Mumbai.html	2,3
3228	how were the scores scaled?	381	Programme_for_International_Student_Assessment.html	6,7
1444	How are regular Latin verbs conjugated?	354	Latin.html	39,40
3442	How has the world's urban population changed with respect to the global population since 1950?	729	Urban_area.html	0,1
3971	Why do so many Irish-descended people live outside of Ireland?	782	Irish_people.html	2
2489	How large a problem is malnutrition in South Asia, and what are some possible causes of it?	241	South_Asia.html	29,30,31
4141	Why have lingua francas developed?	498	Lingua_franca.html	0
4071	What eventually led to Colombia's independence?	24	Colombia.html	12,13
2002	For what reasons have some modern democracies tried to restrict the vote?	271	Universal_suffrage.html	6,7
1793	How did the Nobel Prizes start?	423	Nobel_Prize.html	0
2166	What defines east germany?	391	East_Germany.html	0
336	How did the Austrian line of Habsburgs come to an end?	332	House_of_Habsburg.html	2,12,13
2649	How is a republic defined in different ways?	803	Republic.html	0
2623	What is single-payer universal healthcare?	484	Universal_health_care.html	9
3522	can You Give Us A Short Annotated Roster Of The Laureates To Date?	611	Nobel_Prize_in_Physiology_or_Medicine.html	0,1,11,13
878	How do scientists measure the effects of global warming?	529	Climate_change.html	0,1
635	how extensive is the success of the university alumni over the years?	570	Stanford_University.html	2,19
1476	Why did the city of Atlanta earn the reputation as too busy to hate?	518	Atlanta.html	0
61	Why did the RAF Search and Rescue stand down?	638	Royal_Air_Force.html	11
180	What was Spanish's role in the Philippines?	156	Spanish_language.html	20,21
3017	What extremes experienced during recent years have led to the dire circumstances in Detroit?	660	Detroit.html	28,29,30
3664	What is a bogey competition?	766	Golf.html	31,32
1560	Who created the Coca-Cola logo?	331	Coca-Cola.html	25,26
2051	Hierarchically, as well as relative to reporting duties, can you describe the USAF for us?	102	United_States_Air_Force.html	0,36,37
3413	What are suburbs?	195	Suburb.html	0
1356	What is Belarus?	738	Belarus.html	0
2130	How did the British influence the development of the oil industry in the UAE?	522	United_Arab_Emirates.html	9,10
963	What are the Water Characteristics of the Atlantic Ocean like?	63	Atlantic_Ocean.html	9,10
2683	Comparatively, How Does The West Stack Up Relative To The Rest Of The Country?	605	Western_United_States.html	1
1410	How did dialects of Germanic peoples emerge?	754	Germanic_peoples.html	11,12
941	What characterized the Berber dynasties in Morocco?	36	Morocco.html	9,10
940	What is the role of Morocco in prehistory?	36	Morocco.html	4,5
1918	Why did the elitist House of Lords attempt to reject the "People's Budget" in 1909?	270	Parliament_of_the_United_Kingdom.html	4
3937	How distinctive a figure is FDR relative to the United States Presidency?	674	Franklin_D._Roosevelt.html	0
3529	How did the United States interfere with Afghanistan in the mid 1970s?	226	Afghanistan.html	20
1165	What caused the pope to preach for the first crusade?	489	Crusades.html	8,9
670	What was C.P. Scott's legacy on the Guardian?	162	The_Guardian.html	4,5
1610	How did city states develop in Rome?	828	Italians.html	7,8
3293	How have the French people been influenced by genetics?	700	French_people.html	18,19
3626	How might listing a property on the Register save the owner money at tax time?	262	National_Register_of_Historic_Places.html	0,8
452	What types of rule did Lisbon endure?	124	Lisbon.html	2
1019	How did the British colonists borrow from English?	370	American_English.html	23,24
70	What is Brazil's geography?	243	Brazil.html	17
1216	How does religious syncretism alter the course of religions?	452	Syncretism.html	2
3401	Why are the people of the Sahara usually classified along ethno-linguistic lines?	477	North_Africa.html	5,6
5	What is a prisoner of war?	592	Prisoner_of_war.html	0
2085	How is Thailand's electricity provided?	860	Thailand.html	67,68
1695	How did Charles Darwin influence evolution?	132	Evolution.html	1,2
347	What is Israel's status in water technology?	255	Israel.html	91,92
1867	Why should underdeveloped nations not fully embrace free trade according to the views of one economist?	383	Free_trade.html	1
2128	How did Islam take hold in the UAE?	522	United_Arab_Emirates.html	4
3965	What role did Lesbians have in the establishment of LGBT?	580	LGBT.html	2,3
3680	What is the ceremony the Golden Globe Award?	311	Golden_Globe_Award.html	2,3
4106	What was the history of the Ming dynasty in Beijing?	338	Beijing.html	7,8,9
2735	What is the history of British occupation of Hong Kong?	655	Hong_Kong.html	9,10
2122	How is the euro managed and administered?	736	Euro.html	2
973	How have English culture and British culture become fairly interchangeable?	502	English_people.html	0,1
1060	Why did the British not immediately pull out of America in the aftermath of the treaty?	84	Treaty_of_Paris_(1783).html	8
3137	How did Victory in Europe Day occur?	626	Victory_in_Europe_Day.html	0
2538	What natural weather occurrence razed Portugal?	585	Portugal.html	28,29
2326	How much culture does BOston share with greater New England?	169	Boston.html	34,35
1911	Why is Turkey's geographic position important to the prominence of Turkish cuisine?	297	Turkey.html	78,79
2364	How is old Japanese seen in the modern language?	203	Japanese_language.html	6
1271	What are the typical Polish views on religious tolerance?	312	Freedom_of_religion.html	25
1235	How did the Hohokam people make the Phoenix area suitable for settlement?	500	Phoenix,_Arizona.html	1,2
130	Why was the Declaration itself neglected after the colonies declared independence?	57	United_States_Declaration_of_Independence.html	40
2389	Why was Geneva considered the "Protestant Rome"?	62	Geneva.html	26,27
1505	How did the assassination of Franz Ferdinand contribute to Germany's involvement in World War I ?	579	Central_Powers.html	1,2
585	What legacy did the initial years of Harvard leave on the university?	284	Harvard_University.html	2
2169	What defines the Naming conventions?	391	East_Germany.html	3
1590	How is the climate in Greenland?	155	Greenland.html	23,24
857	How did the The Wall Street Journal report on the tragedy of 9/11?	473	The_Wall_Street_Journal.html	30,31
2317	What is Victoria (Australia)?	772	Victoria_(Australia).html	0
1463	How did the German language begin?	356	German_language.html	1,2
1912	Why was a US Marine unit ordered to leave Afghanistan in 2007?	583	War_in_Afghanistan_(200114).html	36,37
2953	What are the economic averages for White Americans?	16	White_Americans.html	8,9
4013	In what ways did Europe play a predominant role in global affairs after the end of the the modern era?	799	Europe.html	2,3
3189	explain the process of leaf drop.	313	Deciduous.html	2,3,4
